time,value
2024-07-23 12:01:25,66817
2024-07-23 12:01:26,66553
2024-07-23 12:01:27,66727
2024-07-23 12:01:28,66661
2024-07-23 12:01:29,66941
2024-07-23 12:01:30,67006
2024-07-23 12:01:31,66445
2024-07-23 12:01:32,67176
2024-07-23 12:01:33,66708
2024-07-23 12:01:34,67143
2024-07-23 12:01:35,67324
2024-07-23 12:01:36,67233
2024-07-23 12:01:37,67058
2024-07-23 12:01:38,66343
2024-07-23 12:01:39,66808
2024-07-23 12:01:40,67339
2024-07-23 12:01:41,66945
2024-07-23 12:01:42,67083
2024-07-23 12:01:43,67349
2024-07-23 12:01:44,67172
2024-07-23 12:01:45,66952
2024-07-23 12:01:46,66667
2024-07-23 12:01:47,66739
2024-07-23 12:01:48,67117
2024-07-23 12:01:49,67003
2024-07-23 12:01:50,67330
2024-07-23 12:01:51,67202
2024-07-23 12:01:52,66964
2024-07-23 12:01:53,66741
2024-07-23 12:01:54,66369
2024-07-23 12:01:55,66495
2024-07-23 12:01:56,66746
2024-07-23 12:01:57,66761
2024-07-23 12:01:58,67119
2024-07-23 12:01:59,67295
2024-07-23 12:02:00,66634
2024-07-23 12:02:01,66389
2024-07-23 12:02:02,66382
2024-07-23 12:02:03,66590
2024-07-23 12:02:04,66875
2024-07-23 12:02:05,67325
2024-07-23 12:02:06,67299
2024-07-23 12:02:07,66462
2024-07-23 12:02:08,66784
2024-07-23 12:02:09,67309
2024-07-23 12:02:10,67238
2024-07-23 12:02:11,66500
2024-07-23 12:02:12,67035
2024-07-23 12:02:13,66400
2024-07-23 12:02:14,66361
2024-07-23 12:02:15,66547
2024-07-23 12:02:16,66666
2024-07-23 12:02:17,66696
2024-07-23 12:02:18,66796
2024-07-23 12:02:19,66410
2024-07-23 12:02:20,66509
2024-07-23 12:02:21,66821
2024-07-23 12:02:22,67155
2024-07-23 12:02:23,67130
2024-07-23 12:02:24,67117
2024-07-23 12:02:25,66349
2024-07-23 12:02:26,66866
2024-07-23 12:02:27,66881
2024-07-23 12:02:28,67023
2024-07-23 12:02:29,67063
2024-07-23 12:02:30,66871
2024-07-23 12:02:31,67114
2024-07-23 12:02:32,66933
2024-07-23 12:02:33,67173
2024-07-23 12:02:34,66740
2024-07-23 12:02:35,67160
2024-07-23 12:02:36,66940
2024-07-23 12:02:37,67250
2024-07-23 12:02:38,66913
2024-07-23 12:02:39,66723
2024-07-23 12:02:40,67115
2024-07-23 12:02:41,66557
2024-07-23 12:02:42,66370
2024-07-23 12:02:43,66591
2024-07-23 12:02:44,66799
2024-07-23 12:02:45,66801
2024-07-23 12:02:46,66744
2024-07-23 12:02:47,66594
2024-07-23 12:02:48,66705
2024-07-23 12:02:49,66564
2024-07-23 12:02:50,66833
2024-07-23 12:02:51,67235
2024-07-23 12:02:52,66413
2024-07-23 12:02:53,67066
2024-07-23 12:02:54,66578
2024-07-23 12:02:55,66518
2024-07-23 12:02:56,67138
2024-07-23 12:02:57,66429
2024-07-23 12:02:58,66699
2024-07-23 12:02:59,66888
2024-07-23 12:03:00,66416
2024-07-23 12:03:01,66326
2024-07-23 12:03:02,66821
2024-07-23 12:03:03,66314
2024-07-23 12:03:04,66381
2024-07-23 12:03:05,66707
2024-07-23 12:03:06,67288
2024-07-23 12:03:07,67159
2024-07-23 12:03:08,66414
2024-07-23 12:03:09,66890
2024-07-23 12:03:10,66412
2024-07-23 12:03:11,66533
2024-07-23 12:03:12,67256
2024-07-23 12:03:13,66547
2024-07-23 12:03:14,67007
2024-07-23 12:03:15,66525
2024-07-23 12:03:16,66977
2024-07-23 12:03:17,66879
2024-07-23 12:03:18,66676
2024-07-23 12:03:19,66466
2024-07-23 12:03:20,67244
2024-07-23 12:03:21,66656
2024-07-23 12:03:22,66721
2024-07-23 12:03:23,67242
2024-07-23 12:03:24,66425
2024-07-23 12:03:25,66455
2024-07-23 12:03:26,66583
2024-07-23 12:03:27,67036
2024-07-23 12:03:28,66332
2024-07-23 12:03:29,66417
2024-07-23 12:03:30,66356
2024-07-23 12:03:31,66956
2024-07-23 12:03:32,66895
2024-07-23 12:03:33,67111
2024-07-23 12:03:34,66703
2024-07-23 12:03:35,67177
2024-07-23 12:03:36,66995
2024-07-23 12:03:37,66979
2024-07-23 12:03:38,67164
2024-07-23 12:03:39,67049
2024-07-23 12:03:40,66859
2024-07-23 12:03:41,66572
2024-07-23 12:03:42,67327
2024-07-23 12:03:43,67128
2024-07-23 12:03:44,66634
2024-07-23 12:03:45,67094
2024-07-23 12:03:46,66799
2024-07-23 12:03:47,66434
2024-07-23 12:03:48,67049
2024-07-23 12:03:49,66502
2024-07-23 12:03:50,67327
2024-07-23 12:03:51,66768
2024-07-23 12:03:52,66751
2024-07-23 12:03:53,66326
2024-07-23 12:03:54,67333
2024-07-23 12:03:55,67075
2024-07-23 12:03:56,67236
2024-07-23 12:03:57,66727
2024-07-23 12:03:58,66945
2024-07-23 12:03:59,66861
2024-07-23 12:04:00,66527
2024-07-23 12:04:01,67040
2024-07-23 12:04:02,67179
2024-07-23 12:04:03,66995
2024-07-23 12:04:04,66453
2024-07-23 12:04:05,66654
2024-07-23 12:04:06,67282
2024-07-23 12:04:07,66883
2024-07-23 12:04:08,67096
2024-07-23 12:04:09,66596
2024-07-23 12:04:10,67357
2024-07-23 12:04:11,67319
2024-07-23 12:04:12,67142
2024-07-23 12:04:13,67310
2024-07-23 12:04:14,67086
2024-07-23 12:04:15,67201
2024-07-23 12:04:16,67005
2024-07-23 12:04:17,67209
2024-07-23 12:04:18,66606
2024-07-23 12:04:19,66488
2024-07-23 12:04:20,67195
2024-07-23 12:04:21,66491
2024-07-23 12:04:22,67299
2024-07-23 12:04:23,67351
2024-07-23 12:04:24,66381
2024-07-23 12:04:25,66540
2024-07-23 12:04:26,66748
2024-07-23 12:04:27,67096
2024-07-23 12:04:28,66733
2024-07-23 12:04:29,66501
2024-07-23 12:04:30,67214
2024-07-23 12:04:31,66476
2024-07-23 12:04:32,66300
2024-07-23 12:04:33,66426
2024-07-23 12:04:34,66375
2024-07-23 12:04:35,66510
2024-07-23 12:04:36,67218
2024-07-23 12:04:37,66629
2024-07-23 12:04:38,66385
2024-07-23 12:04:39,67172
2024-07-23 12:04:40,66810
2024-07-23 12:04:42,66807
2024-07-23 12:04:43,67208
2024-07-23 12:04:44,66593
2024-07-23 12:04:45,66543
2024-07-23 12:04:46,66479
2024-07-23 12:04:47,66420
2024-07-23 12:04:48,66567
2024-07-23 12:04:49,66666
2024-07-23 12:04:50,66695
2024-07-23 12:04:51,66796
2024-07-23 12:04:52,66838
2024-07-23 12:04:53,66310
2024-07-23 12:04:54,66744
2024-07-23 12:04:55,66734
2024-07-23 12:04:56,66843
2024-07-23 12:04:57,67166
2024-07-23 12:04:58,66937
2024-07-23 12:04:59,66503
2024-07-23 12:05:00,67080
2024-07-23 12:05:01,66842
2024-07-23 12:05:02,66759
2024-07-23 12:05:03,67048
2024-07-23 12:05:04,67085
2024-07-23 12:05:05,66478
2024-07-23 12:05:06,66349
2024-07-23 12:05:07,66905
2024-07-23 12:05:08,66313
2024-07-23 12:05:09,66542
2024-07-23 12:05:10,66807
2024-07-23 12:05:11,66895
2024-07-23 12:05:12,66640
2024-07-23 12:05:13,66412
2024-07-23 12:05:14,66913
2024-07-23 12:05:15,66981
2024-07-23 12:05:16,66812
2024-07-23 12:05:17,66538
2024-07-23 12:05:18,66593
2024-07-23 12:05:19,66542
2024-07-23 12:05:20,67330
2024-07-23 12:05:21,67293
2024-07-23 12:05:22,66845
2024-07-23 12:05:23,66468
2024-07-23 12:05:24,66535
2024-07-23 12:05:25,67110
2024-07-23 12:05:26,67287
2024-07-23 12:05:27,66969
2024-07-23 12:05:28,67316
2024-07-23 12:05:29,67152
2024-07-23 12:05:30,66575
2024-07-23 12:05:31,66565
2024-07-23 12:05:32,67164
2024-07-23 12:05:33,67278
2024-07-23 12:05:34,66776
2024-07-23 12:05:35,66303
2024-07-23 12:05:36,66311
2024-07-23 12:05:37,66787
2024-07-23 12:05:38,67039
2024-07-23 12:05:39,66622
2024-07-23 12:05:40,67254
2024-07-23 12:05:41,67216
2024-07-23 12:05:42,66997
2024-07-23 12:05:43,67293
2024-07-23 12:05:44,67002
2024-07-23 12:05:45,66850
2024-07-23 12:05:46,66661
2024-07-23 12:05:47,66334
2024-07-23 12:05:48,67327
2024-07-23 12:05:49,67038
2024-07-23 12:05:50,66632
2024-07-23 12:05:51,66475
2024-07-23 12:05:52,67269
2024-07-23 12:05:53,66581
2024-07-23 12:05:54,67152
2024-07-23 12:05:55,66698
2024-07-23 12:05:56,66944
2024-07-23 12:05:57,67283
2024-07-23 12:05:58,67265
2024-07-23 12:05:59,67165
2024-07-23 12:06:00,66854
2024-07-23 12:06:01,67166
2024-07-23 12:06:02,67250
2024-07-23 12:06:03,66392
2024-07-23 12:06:04,66740
2024-07-23 12:06:05,66737
2024-07-23 12:06:06,67133
2024-07-23 12:06:07,66699
2024-07-23 12:06:08,66801
2024-07-23 12:06:09,67000
2024-07-23 12:06:10,66956
2024-07-23 12:06:11,67357
2024-07-23 12:06:12,66327
2024-07-23 12:06:13,66707
2024-07-23 12:06:14,66873
2024-07-23 12:06:15,67305
2024-07-23 12:06:16,66347
2024-07-23 12:06:17,67311
2024-07-23 12:06:18,66373
2024-07-23 12:06:19,66725
2024-07-23 12:06:20,67195
2024-07-23 12:06:21,67349
2024-07-23 12:06:22,66726
2024-07-23 12:06:23,67224
2024-07-23 12:06:24,66769
2024-07-23 12:06:25,66489
2024-07-23 12:06:26,67113
2024-07-23 12:06:27,66864
2024-07-23 12:06:28,66850
2024-07-23 12:06:29,66392
2024-07-23 12:06:30,66648
2024-07-23 12:06:31,66999
2024-07-23 12:06:32,66303
2024-07-23 12:06:33,67284
2024-07-23 12:06:34,67181
2024-07-23 12:06:35,66478
2024-07-23 12:06:36,66594
2024-07-23 12:06:37,66519
2024-07-23 12:06:38,66977
2024-07-23 12:06:39,66599
2024-07-23 12:06:40,66556
2024-07-23 12:06:41,66774
2024-07-23 12:06:42,66380
2024-07-23 12:06:43,66339
2024-07-23 12:06:44,66522
2024-07-23 12:06:45,66826
2024-07-23 12:06:46,67249
2024-07-23 12:06:47,66927
2024-07-23 12:06:48,67176
2024-07-23 12:06:49,67337
2024-07-23 12:06:50,66550
2024-07-23 12:06:51,67086
2024-07-23 12:06:52,67092
2024-07-23 12:06:53,66832
2024-07-23 12:06:54,67211
2024-07-23 12:06:55,66981
2024-07-23 12:06:56,66757
2024-07-23 12:06:57,67217
2024-07-23 12:06:58,67013
2024-07-23 12:06:59,66571
2024-07-23 12:07:00,67280
2024-07-23 12:07:01,67052
2024-07-23 12:07:02,66325
2024-07-23 12:07:03,66371
2024-07-23 12:07:04,66484
2024-07-23 12:07:05,67167
2024-07-23 12:07:06,66842
2024-07-23 12:07:07,67082
2024-07-23 12:07:08,66898
2024-07-23 12:07:09,67142
2024-07-23 12:07:10,66929
2024-07-23 12:07:11,66957
2024-07-23 12:07:12,66731
2024-07-23 12:07:13,66330
2024-07-23 12:07:14,66612
2024-07-23 12:07:15,67350
2024-07-23 12:07:16,66550
2024-07-23 12:07:17,67172
2024-07-23 12:07:18,66513
2024-07-23 12:07:19,66474
2024-07-23 12:07:20,66708
2024-07-23 12:07:21,66432
2024-07-23 12:07:22,66363
2024-07-23 12:07:23,66890
2024-07-23 12:07:24,66462
2024-07-23 12:07:25,66850
2024-07-23 12:07:26,67303
2024-07-23 12:07:27,67289
2024-07-23 12:07:28,66761
2024-07-23 12:07:29,66789
2024-07-23 12:07:30,66567
2024-07-23 12:07:31,67167
2024-07-23 12:07:32,66900
2024-07-23 12:07:33,66893
2024-07-23 12:07:34,66777
2024-07-23 12:07:35,67164
2024-07-23 12:07:36,67099
2024-07-23 12:07:37,66790
2024-07-23 12:07:38,67056
2024-07-23 12:07:39,66751
2024-07-23 12:07:40,66742
2024-07-23 12:07:41,66501
2024-07-23 12:07:42,66698
2024-07-23 12:07:43,66996
2024-07-23 12:07:44,67112
2024-07-23 12:07:45,66637
2024-07-23 12:07:46,67044
2024-07-23 12:07:47,66393
2024-07-23 12:07:48,67046
2024-07-23 12:07:49,66717
2024-07-23 12:07:50,66888
2024-07-23 12:07:51,66754
2024-07-23 12:07:52,66695
2024-07-23 12:07:53,67079
2024-07-23 12:07:54,66708
2024-07-23 12:07:55,67035
2024-07-23 12:07:56,66931
2024-07-23 12:07:57,67158
2024-07-23 12:07:58,66905
2024-07-23 12:07:59,67315
2024-07-23 12:08:00,67123
2024-07-23 12:08:01,66423
2024-07-23 12:08:02,66412
2024-07-23 12:08:03,66431
2024-07-23 12:08:04,66622
2024-07-23 12:08:05,67329
2024-07-23 12:08:06,66488
2024-07-23 12:08:07,66535
2024-07-23 12:08:08,67106
2024-07-23 12:08:09,67312
2024-07-23 12:08:10,67273
2024-07-23 12:08:11,66345
2024-07-23 12:08:12,66340
2024-07-23 12:08:13,66305
2024-07-23 12:08:14,66987
2024-07-23 12:08:15,67192
2024-07-23 12:08:16,67039
2024-07-23 12:08:17,66776
2024-07-23 12:08:18,66901
2024-07-23 12:08:19,66603
2024-07-23 12:08:20,66326
2024-07-23 12:08:21,67081
2024-07-23 12:08:22,67168
2024-07-23 12:08:23,66731
2024-07-23 12:08:24,66774
2024-07-23 12:08:25,66674
2024-07-23 12:08:26,66883
2024-07-23 12:08:27,67106
2024-07-23 12:08:28,66585
2024-07-23 12:08:29,67308
2024-07-23 12:08:30,66435
2024-07-23 12:08:31,67348
2024-07-23 12:08:32,66951
2024-07-23 12:08:33,67315
2024-07-23 12:08:34,66804
2024-07-23 12:08:35,66533
2024-07-23 12:08:36,66674
2024-07-23 12:08:37,66984
2024-07-23 12:08:38,66851
2024-07-23 12:08:39,66988
2024-07-23 12:08:40,67150
2024-07-23 12:08:41,67054
2024-07-23 12:08:42,67038
2024-07-23 12:08:43,66376
2024-07-23 12:08:44,66883
2024-07-23 12:08:45,67333
2024-07-23 12:08:46,67104
2024-07-23 12:08:47,67331
2024-07-23 12:08:48,67276
2024-07-23 12:08:49,67203
2024-07-23 12:08:50,67119
2024-07-23 12:08:51,66670
2024-07-23 12:08:52,67316
2024-07-23 12:08:53,67013
2024-07-23 12:08:54,66862
2024-07-23 12:08:55,66670
2024-07-23 12:08:56,66926
2024-07-23 12:08:57,67204
2024-07-23 12:08:58,66695
2024-07-23 12:08:59,66828
2024-07-23 12:09:00,66628
2024-07-23 12:09:01,66310
2024-07-23 12:09:02,66768
2024-07-23 12:09:03,66614
2024-07-23 12:09:04,67048
2024-07-23 12:09:05,66601
2024-07-23 12:09:06,66516
2024-07-23 12:09:07,66639
2024-07-23 12:09:08,66828
2024-07-23 12:09:09,66384
2024-07-23 12:09:10,66812
2024-07-23 12:09:11,66396
2024-07-23 12:09:12,67133
2024-07-23 12:09:13,66412
2024-07-23 12:09:14,67242
2024-07-23 12:09:15,67189
2024-07-23 12:09:16,66389
2024-07-23 12:09:17,67187
2024-07-23 12:09:18,66590
2024-07-23 12:09:19,66980
2024-07-23 12:09:20,66444
2024-07-23 12:09:21,67260
2024-07-23 12:09:22,67025
2024-07-23 12:09:23,67258
2024-07-23 12:09:24,66772
2024-07-23 12:09:25,67036
2024-07-23 12:09:26,66875
2024-07-23 12:09:27,66452
2024-07-23 12:09:28,66646
2024-07-23 12:09:29,66461
2024-07-23 12:09:30,66331
2024-07-23 12:09:31,66779
2024-07-23 12:09:32,66503
2024-07-23 12:09:33,66561
2024-07-23 12:09:34,66752
2024-07-23 12:09:35,67220
2024-07-23 12:09:36,67006
2024-07-23 12:09:37,66350
2024-07-23 12:09:38,67035
2024-07-23 12:09:39,66426
2024-07-23 12:09:40,66685
2024-07-23 12:09:41,67087
2024-07-23 12:09:42,66309
2024-07-23 12:09:43,67098
2024-07-23 12:09:44,67254
2024-07-23 12:09:45,67231
2024-07-23 12:09:46,66889
2024-07-23 12:09:47,67075
2024-07-23 12:09:48,66476
2024-07-23 12:09:49,66387
2024-07-23 12:09:50,66467
2024-07-23 12:09:51,67180
2024-07-23 12:09:52,66714
2024-07-23 12:09:53,67300
2024-07-23 12:09:54,66688
2024-07-23 12:09:55,67181
2024-07-23 12:09:56,67043
2024-07-23 12:09:57,66497
2024-07-23 12:09:58,66805
2024-07-23 12:09:59,66976
2024-07-23 12:10:00,66920
2024-07-23 12:10:01,66710
2024-07-23 12:10:02,67339
2024-07-23 12:10:03,66356
2024-07-23 12:10:04,66883
2024-07-23 12:10:05,66303
2024-07-23 12:10:06,66773
2024-07-23 12:10:07,67045
2024-07-23 12:10:08,66478
2024-07-23 12:10:09,67118
2024-07-23 12:10:10,66625
2024-07-23 12:10:11,66996
2024-07-23 12:10:12,66826
2024-07-23 12:10:13,67078
2024-07-23 12:10:14,66851
2024-07-23 12:10:15,66566
2024-07-23 12:10:16,67077
2024-07-23 12:10:17,66935
2024-07-23 12:10:18,66529
2024-07-23 12:10:19,66773
2024-07-23 12:10:20,67213
2024-07-23 12:10:21,66325
2024-07-23 12:10:22,67344
2024-07-23 12:10:23,67243
2024-07-23 12:10:24,66411
2024-07-23 12:10:25,67174
2024-07-23 12:10:26,67135
2024-07-23 12:10:27,66877
2024-07-23 12:10:28,66435
2024-07-23 12:10:29,67058
2024-07-23 12:10:30,66843
2024-07-23 12:10:31,66744
2024-07-23 12:10:32,66679
2024-07-23 12:10:33,66372
2024-07-23 12:10:34,66315
2024-07-23 12:10:35,67098
2024-07-23 12:10:36,66426
2024-07-23 12:10:37,66451
2024-07-23 12:10:38,66668
2024-07-23 12:10:39,67115
2024-07-23 12:10:40,67114
2024-07-23 12:10:41,66858
2024-07-23 12:10:42,66564
2024-07-23 12:10:43,66331
2024-07-23 12:10:44,67153
2024-07-23 12:10:45,66767
2024-07-23 12:10:46,66839
2024-07-23 12:10:47,66897
2024-07-23 12:10:48,67252
2024-07-23 12:10:49,67019
2024-07-23 12:10:50,66501
2024-07-23 12:10:51,66839
2024-07-23 12:10:52,66725
2024-07-23 12:10:53,66324
2024-07-23 12:10:54,66432
2024-07-23 12:10:55,66565
2024-07-23 12:10:56,66870
2024-07-23 12:10:57,67091
2024-07-23 12:10:58,66359
2024-07-23 12:10:59,66907
2024-07-23 12:11:00,66634
2024-07-23 12:11:01,66622
2024-07-23 12:11:02,67002
2024-07-23 12:11:03,66798
2024-07-23 12:11:04,67057
2024-07-23 12:11:05,66411
2024-07-23 12:11:06,66942
2024-07-23 12:11:07,67125
2024-07-23 12:11:08,67342
2024-07-23 12:11:09,66597
2024-07-23 12:11:10,66941
2024-07-23 12:11:11,66512
2024-07-23 12:11:12,66800
2024-07-23 12:11:13,67141
2024-07-23 12:11:14,67324
2024-07-23 12:11:15,66424
2024-07-23 12:11:16,66405
2024-07-23 12:11:17,66467
2024-07-23 12:11:18,66797
2024-07-23 12:11:19,66918
2024-07-23 12:11:20,66984
2024-07-23 12:11:21,66763
2024-07-23 12:11:22,66863
2024-07-23 12:11:23,67205
2024-07-23 12:11:24,66413
2024-07-23 12:11:25,67035
2024-07-23 12:11:26,66633
2024-07-23 12:11:27,67120
2024-07-23 12:11:28,67143
2024-07-23 12:11:29,67234
2024-07-23 12:11:30,66405
2024-07-23 12:11:31,66784
2024-07-23 12:11:32,67273
2024-07-23 12:11:33,66453
2024-07-23 12:11:34,67105
2024-07-23 12:11:35,66892
2024-07-23 12:11:36,66785
2024-07-23 12:11:37,66676
2024-07-23 12:11:38,67066
2024-07-23 12:11:39,66333
2024-07-23 12:11:40,66635
2024-07-23 12:11:41,67198
2024-07-23 12:11:42,67310
2024-07-23 12:11:43,66583
2024-07-23 12:11:44,66666
2024-07-23 12:11:45,67300
2024-07-23 12:11:46,66363
2024-07-23 12:11:47,67219
2024-07-23 12:11:48,67298
2024-07-23 12:11:49,66644
2024-07-23 12:11:50,67350
2024-07-23 12:11:51,67080
2024-07-23 12:11:52,66630
2024-07-23 12:11:53,66947
2024-07-23 12:11:54,66483
2024-07-23 12:11:55,66490
2024-07-23 12:11:56,67256
2024-07-23 12:11:57,67104
2024-07-23 12:11:58,67352
2024-07-23 12:11:59,66874
2024-07-23 12:12:00,67028
2024-07-23 12:12:01,67341
2024-07-23 12:12:02,66972
2024-07-23 12:12:03,67149
2024-07-23 12:12:04,66444
2024-07-23 12:12:05,67184
2024-07-23 12:12:06,66577
2024-07-23 12:12:07,67142
2024-07-23 12:12:08,67311
2024-07-23 12:12:09,66318
2024-07-23 12:12:10,67082
2024-07-23 12:12:11,67330
2024-07-23 12:12:12,67214
2024-07-23 12:12:13,67202
2024-07-23 12:12:14,66369
2024-07-23 12:12:15,66656
2024-07-23 12:12:16,66817
2024-07-23 12:12:17,66892
2024-07-23 12:12:18,66529
2024-07-23 12:12:19,67101
2024-07-23 12:12:20,66856
2024-07-23 12:12:21,67116
2024-07-23 12:12:22,66349
2024-07-23 12:12:23,66785
2024-07-23 12:12:24,67078
2024-07-23 12:12:25,66306
2024-07-23 12:12:26,66515
2024-07-23 12:12:27,67300
2024-07-23 12:12:28,67005
2024-07-23 12:12:29,67212
2024-07-23 12:12:30,67016
2024-07-23 12:12:31,67180
2024-07-23 12:12:32,67315
2024-07-23 12:12:33,66915
2024-07-23 12:12:34,66519
2024-07-23 12:12:35,66552
2024-07-23 12:12:36,67183
2024-07-23 12:12:37,66952
2024-07-23 12:12:38,67140
2024-07-23 12:12:39,66315
2024-07-23 12:12:40,66930
2024-07-23 12:12:41,66662
2024-07-23 12:12:42,66605
2024-07-23 12:12:43,67074
2024-07-23 12:12:44,66883
2024-07-23 12:12:45,66952
2024-07-23 12:12:46,66551
2024-07-23 12:12:47,66860
2024-07-23 12:12:48,66623
2024-07-23 12:12:49,67275
2024-07-23 12:12:50,66577
2024-07-23 12:12:51,67346
2024-07-23 12:12:52,66607
2024-07-23 12:12:53,67351
2024-07-23 12:12:54,66321
2024-07-23 12:12:55,66713
2024-07-23 12:12:56,66404
2024-07-23 12:12:57,67329
2024-07-23 12:12:58,67094
2024-07-23 12:12:59,66485
2024-07-23 12:13:00,66965
2024-07-23 12:13:01,66433
2024-07-23 12:13:02,66305
2024-07-23 12:13:03,66783
2024-07-23 12:13:04,66733
2024-07-23 12:13:05,67210
2024-07-23 12:13:06,67068
2024-07-23 12:13:07,66629
2024-07-23 12:13:08,67158
2024-07-23 12:13:09,66943
2024-07-23 12:13:10,67232
2024-07-23 12:13:11,67266
2024-07-23 12:13:12,66583
2024-07-23 12:13:13,66381
2024-07-23 12:13:14,67360
2024-07-23 12:13:15,66941
2024-07-23 12:13:16,66922
2024-07-23 12:13:17,67338
2024-07-23 12:13:18,66580
2024-07-23 12:13:19,67006
2024-07-23 12:13:20,66621
2024-07-23 12:13:21,66909
2024-07-23 12:13:22,66807
2024-07-23 12:13:23,66941
2024-07-23 12:13:24,66753
2024-07-23 12:13:25,66968
2024-07-23 12:13:26,67162
2024-07-23 12:13:27,66876
2024-07-23 12:13:28,66951
2024-07-23 12:13:29,67310
2024-07-23 12:13:30,66798
2024-07-23 12:13:31,66408
2024-07-23 12:13:32,67057
2024-07-23 12:13:33,67039
2024-07-23 12:13:34,66992
2024-07-23 12:13:35,66973
2024-07-23 12:13:36,67238
2024-07-23 12:13:37,67019
2024-07-23 12:13:38,67048
2024-07-23 12:13:39,66306
2024-07-23 12:13:40,66696
2024-07-23 12:13:41,66998
2024-07-23 12:13:42,66777
2024-07-23 12:13:43,66934
2024-07-23 12:13:44,66376
2024-07-23 12:13:45,66301
2024-07-23 12:13:46,66907
2024-07-23 12:13:47,67074
2024-07-23 12:13:48,66727
2024-07-23 12:13:49,67220
2024-07-23 12:13:50,66899
2024-07-23 12:13:51,66545
2024-07-23 12:13:52,67327
2024-07-23 12:13:53,67269
2024-07-23 12:13:54,66718
2024-07-23 12:13:55,67286
2024-07-23 12:13:56,66656
2024-07-23 12:13:57,67055
2024-07-23 12:13:58,66415
2024-07-23 12:13:59,66551
2024-07-23 12:14:00,67163
2024-07-23 12:14:01,67020
2024-07-23 12:14:02,66553
2024-07-23 12:14:03,66990
2024-07-23 12:14:04,66311
2024-07-23 12:14:05,66320
2024-07-23 12:14:06,66416
2024-07-23 12:14:07,66324
2024-07-23 12:14:08,66392
2024-07-23 12:14:09,67058
2024-07-23 12:14:10,66895
2024-07-23 12:14:11,67076
2024-07-23 12:14:12,66722
2024-07-23 12:14:13,66593
2024-07-23 12:14:14,67145
2024-07-23 12:14:15,66444
2024-07-23 12:14:16,67104
2024-07-23 12:14:17,66743
2024-07-23 12:14:18,67297
2024-07-23 12:14:19,67110
2024-07-23 12:14:20,66821
2024-07-23 12:14:21,66521
2024-07-23 12:14:22,66740
2024-07-23 12:14:23,66654
2024-07-23 12:14:24,66687
2024-07-23 12:14:25,66564
2024-07-23 12:14:26,66785
2024-07-23 12:14:27,67125
2024-07-23 12:14:28,67316
2024-07-23 12:14:29,66784
2024-07-23 12:14:30,67328
2024-07-23 12:14:31,66826
2024-07-23 12:14:32,67317
2024-07-23 12:14:33,67015
2024-07-23 12:14:34,67335
2024-07-23 12:14:35,66474
2024-07-23 12:14:36,67237
2024-07-23 12:14:37,66530
2024-07-23 12:14:38,67235
2024-07-23 12:14:39,67100
2024-07-23 12:14:40,66425
2024-07-23 12:14:41,67013
2024-07-23 12:14:42,66596
2024-07-23 12:14:43,67160
2024-07-23 12:14:44,66586
2024-07-23 12:14:45,67202
2024-07-23 12:14:46,66676
2024-07-23 12:14:47,67281
2024-07-23 12:14:48,66504
2024-07-23 12:14:49,66322
2024-07-23 12:14:50,67218
2024-07-23 12:14:51,66934
2024-07-23 12:14:52,67307
2024-07-23 12:14:53,66781
2024-07-23 12:14:54,66636
2024-07-23 12:14:55,67299
2024-07-23 12:14:56,67053
2024-07-23 12:14:57,66510
2024-07-23 12:14:58,66464
2024-07-23 12:14:59,66301
2024-07-23 12:15:00,67053
2024-07-23 12:15:01,66529
2024-07-23 12:15:02,66592
2024-07-23 12:15:03,67038
2024-07-23 12:15:04,66817
2024-07-23 12:15:05,67037
2024-07-23 12:15:06,66390
2024-07-23 12:15:07,66634
2024-07-23 12:15:08,67136
2024-07-23 12:15:09,66549
2024-07-23 12:15:10,66418
2024-07-23 12:15:11,66632
2024-07-23 12:15:12,66540
2024-07-23 12:15:13,66855
2024-07-23 12:15:14,67273
2024-07-23 12:15:15,66624
2024-07-23 12:15:16,66397
2024-07-23 12:15:17,66696
2024-07-23 12:15:18,66678
2024-07-23 12:15:19,67033
2024-07-23 12:15:20,66339
2024-07-23 12:15:21,66614
2024-07-23 12:15:22,67348
2024-07-23 12:15:23,67327
2024-07-23 12:15:24,66411
2024-07-23 12:15:25,66604
2024-07-23 12:15:26,67338
2024-07-23 12:15:27,67005
2024-07-23 12:15:28,67189
2024-07-23 12:15:29,66798
2024-07-23 12:15:31,66532
2024-07-23 12:15:32,66356
2024-07-23 12:15:33,66687
2024-07-23 12:15:34,66869
2024-07-23 12:15:35,67111
2024-07-23 12:15:36,66995
2024-07-23 12:15:37,66514
2024-07-23 12:15:38,66788
2024-07-23 12:15:39,66354
2024-07-23 12:15:40,66773
2024-07-23 12:15:41,67288
2024-07-23 12:15:42,67270
2024-07-23 12:15:43,67025
2024-07-23 12:15:44,66670
2024-07-23 12:15:45,66718
2024-07-23 12:15:46,66939
2024-07-23 12:15:47,66689
2024-07-23 12:15:48,66381
2024-07-23 12:15:49,67323
2024-07-23 12:15:50,67323
2024-07-23 12:15:51,67207
2024-07-23 12:15:52,67234
2024-07-23 12:15:53,66443
2024-07-23 12:15:54,66792
2024-07-23 12:15:55,67095
2024-07-23 12:15:56,66603
2024-07-23 12:15:57,66723
2024-07-23 12:15:58,67180
2024-07-23 12:15:59,66470
2024-07-23 12:16:00,67150
